Transect_ID,Dist_2020,Dist_2024_GT,Dist_2024_DLV3,Rate_GT,Rate_DLV3,centroid_x,centroid_y,angle,wave_height,tide_range,monsoon_exposure,Vulnerability,rate_trend
47,500.0000000000942,500.0000000000942,497.2326114873674,0.0,-0.691847128181692,468264.55387643684,1470967.340427937,-90.07199306760172,0.7979757320557942,0.8336319725094221,8.012184250238564,Moderate Erosion,-0.7593332518713616
48,499.99999999994793,499.99999999994793,497.23261457525615,0.0,-0.6918463561729453,468064.55403432006,1470967.5917310624,-90.07199305426153,0.6413436764229823,0.8678893921022885,7.641092482208149,Moderate Erosion,-5.9804010009524475
49,499.99999999994793,499.99999999994793,497.23261766352425,0.0,-0.6918455841059199,467864.5541922033,1470967.8430341878,-90.07199305426153,0.9233820525818457,0.8874290870888801,7.738813622339819,Moderate Erosion,3.420878976410025
50,499.99999999994793,499.99999999994793,497.23262075179247,0.0,-0.691844812038866,467664.5543500865,1470968.0943373132,-90.07199305426153,0.6168737682707139,0.7108472169526836,7.7800779408174385,Moderate Erosion,-6.796063061893977
51,499.99999999994793,499.99999999994793,497.23262384006046,0.0,-0.691844039971869,467464.5545079697,1470968.3456404386,-90.07199305426153,0.8313298550170807,0.9178024134943558,7.87388715110615,Moderate Erosion,0.35247393505190794
52,500.0000000000942,500.0000000000942,497.23262692824215,0.0,-0.6918432679630087,467264.5546658529,1470968.5969435638,-90.07199306760172,0.506049797184518,0.8027742861501737,8.107213855706213,Moderate Erosion,-10.490193887361887
53,500.0000000000942,500.0000000000942,497.2326300162774,0.0,-0.6918424959541909,467064.55482373614,1470968.8482466892,-90.07199306760172,0.6007724084317198,0.7888884116981902,8.286063440721534,Moderate Erosion,-7.332772740446344
54,500.0000000000942,500.0000000000942,497.2326331045456,0.0,-0.6918417238871513,466864.55498161935,1470969.0995498146,-90.07199306760172,0.8295295011468529,0.7461704760237976,7.9795462074641605,Moderate Erosion,0.29246445545846633
55,500.0000000000942,500.0000000000942,497.2326361928136,0.0,-0.6918409518201543,466664.55513950257,1470969.35085294,-90.07199306760172,0.9107703027657958,0.7376496438120932,8.0064435998305,Moderate Erosion,3.000491948156898
56,499.99999999994793,499.99999999994793,497.23263928093536,0.0,-0.691840179753143,466464.5552973858,1470969.6021560654,-90.07199305426153,0.8257055579448629,0.7727282632522801,8.057316206672652,Moderate Erosion,0.16500122619670943
57,499.99999999994793,499.99999999994793,497.2326423689705,0.0,-0.6918394077443537,466264.555455269,1470969.8534591908,-90.07199305426153,0.7826530734081313,0.8244454067614305,7.793631559419715,Moderate Erosion,-1.2700808196855564
58,499.99999999994793,499.99999999994793,497.2326454572387,0.0,-0.6918386356773141,466064.5556131522,1470970.1047623162,-90.07199305426153,0.754834761427974,1.0374308342554694,7.629836781615469,Moderate Erosion,-2.1973571136237577
59,500.0000000000942,500.0000000000942,497.2326485454204,0.0,-0.6918378636684537,465864.55577103543,1470970.3560654414,-90.07199306760172,0.5782220172113702,0.8391027490740656,7.2978185257460275,Moderate Erosion,-8.084447815505591
60,500.0000000000943,500.0000000000943,497.2326516336886,0.0,-0.6918370916014283,465664.5559289186,1470970.6073685668,-90.07199306760839,0.692023684507278,0.8953961515503358,7.721933941439562,Moderate Erosion,-4.291058133574971
61,500.0000000000943,500.0000000000943,497.2326547219566,0.0,-0.6918363195344313,465464.5560868018,1470970.8586716922,-90.07199306760839,0.7309045001225162,0.9132176738834735,8.189251865977425,Moderate Erosion,-2.995030174333369
62,500.0000000000943,500.0000000000943,497.232657809992,0.0,-0.6918355475255851,465264.556244685,1470971.1099748176,-90.07199306760839,0.9585686496993217,0.8916673977851749,7.718829109454483,Moderate Erosion,4.593775583568993
63,499.99999999994793,499.99999999994793,497.2326608981135,0.0,-0.6918347754586023,465064.55640256824,1470971.361277943,-90.07199305426153,0.8515430592016365,0.8749897259656323,7.904870869702276,Moderate Erosion,1.0262566723837048
64,499.99999999994793,499.99999999994793,497.2326639863816,0.0,-0.6918340033915911,464864.55656045146,1470971.6125810684,-90.07199305426153,0.5355442924619572,0.7855647216824417,8.186566199637578,Moderate Erosion,-9.507034780205261
65,499.99999999994793,499.99999999994793,497.23266707464967,0.0,-0.6918332313245656,464664.5567183347,1470971.8638841938,-90.07199305426153,0.8486129111755866,0.9972654465902521,8.20826948324172,Moderate Erosion,0.9285866156494094
66,499.99999999994793,499.99999999994793,497.23267016268494,0.0,-0.6918324593157479,464464.5568762179,1470972.1151873192,-90.07199305426153,0.7422379737039199,1.0257699941873435,7.568180543806236,Moderate Erosion,-2.6172438613973306
67,500.0000000000942,500.0000000000942,497.2326732508666,0.0,-0.6918316873068875,464264.5570341011,1470972.3664904444,-90.07199306760172,0.6984620157205905,0.7465845871457586,8.398817427251767,Moderate Erosion,-4.076441688836681
68,500.0000000000942,500.0000000000942,497.23267633913474,0.0,-0.6918309152398621,464064.5571919843,1470972.6177935698,-90.07199306760172,0.8917517590926145,0.7992780153947867,8.450933720412506,Moderate Erosion,2.3665505289644773
69,500.0000000000942,500.0000000000942,497.2326794274029,0.0,-0.6918301431728224,463864.55734986754,1470972.8690966952,-90.07199306760172,0.954650244140877,0.8588184952765224,7.548053741782888,Moderate Erosion,4.463167469306932
70,500.0000000000942,500.0000000000942,497.2326825156709,0.0,-0.6918293711058254,463664.55750775075,1470973.1203998206,-90.07199306760172,0.9396923336339141,0.8040433190857152,7.67045893681385,Moderate Erosion,3.9645712244751676
71,499.99999999994793,499.99999999994793,497.2326856035597,0.0,-0.6918285990970503,463464.55766563397,1470973.371702946,-90.07199305426153,0.6741176872829715,0.921686606977709,8.476429957931128,Moderate Erosion,-4.887916215210243
72,499.99999999994793,499.99999999994793,497.23268869182783,0.0,-0.6918278270300249,463264.5578235172,1470973.6230060714,-90.07199305426153,0.7536184593886851,0.8229506065422807,7.941252276170531,Moderate Erosion,-2.237889706286098
73,499.99999999994793,499.99999999994793,497.23269178009593,0.0,-0.6918270549629995,463064.5579814004,1470973.8743091968,-90.07199305426153,0.8496898304769019,1.0544198882037716,7.1120825056919115,Moderate Erosion,0.9644901020548202
74,499.99999999994793,499.99999999994793,497.232694868364,0.0,-0.6918262828959882,462864.5581392836,1470974.1256123222,-90.07199305426153,0.9463320848347212,0.9764623103820215,7.440121082779577,Moderate Erosion,4.185899352715808
75,499.9999999999956,499.9999999999956,496.2631193557978,0.0,-0.9342201610494384,462793.0306069959,1471102.508653647,179.91990422648587,1.1286830381269828,0.8997686079554869,1.0,Moderate Erosion,-3.330091350275888
76,499.9999999999956,499.9999999999956,496.2631224923209,0.0,-0.9342193769186764,462793.31019390334,1471302.5084582246,179.91990422648587,1.1727103273042037,0.9673327917858718,1.0,Moderate Erosion,-1.862514260237762
77,499.999999999978,499.999999999978,496.263125628768,0.0,-0.9342185928024946,462793.58978081075,1471502.5082628028,179.91990422315078,1.0346089277261554,0.9760636124285101,1.0,Moderate Erosion,-6.465893462832636
78,499.999999999978,499.999999999978,496.2631287652909,0.0,-0.9342178086717752,462793.8693677182,1471702.5080673804,179.91990422315078,1.021128180214959,0.8448997079728372,1.0,Moderate Erosion,-6.915250929075129
79,499.999999999978,499.999999999978,496.2631319018138,0.0,-0.9342170245410416,462794.1489546256,1471902.5078719582,179.91990422315078,1.3224380471861892,0.8271480543793033,1.0,Moderate Erosion,3.1284120874299486
80,499.9999999999956,499.9999999999956,496.2631350384125,0.0,-0.93421624039577,462794.42854153307,1472102.5076765362,179.91990422648587,1.4039951780893996,0.9011325613027962,1.0,Moderate Erosion,5.846983902458344
81,499.9999999999956,499.9999999999956,496.2631381748769,0.0,-0.9342154562796878,462794.7081284405,1472302.507481114,179.91990422648587,1.1897576555667262,0.9662532003792869,1.0,Moderate Erosion,-1.294266064181357
82,499.999999999978,499.999999999978,496.26314131138224,0.0,-0.93421467214894,462794.9877153479,1472502.5072856918,179.91990422315078,1.3510891085108632,0.910893604180721,1.0,Moderate Erosion,4.08344981731118
83,499.999999999978,499.999999999978,496.2631444479052,0.0,-0.934213888018192,462795.2673022553,1472702.5070902696,179.91990422315078,1.2548045775842047,0.77606053865326,1.0,Moderate Erosion,0.8739662372199786
84,499.9999999999956,499.9999999999956,496.2631475845039,0.0,-0.9342131038729348,462795.5468891628,1472902.5068948474,179.91990422648587,1.1037912106130077,0.8404505645776882,1.0,Moderate Erosion,-4.159811876898556
85,499.9999999999956,499.9999999999956,496.2631507209687,0.0,-0.9342123197567388,462795.8264760702,1473102.5066994252,179.91990422648587,1.2547685146300382,0.9012194861727852,1.0,Moderate Erosion,0.8727657077853309
86,499.999999999978,499.999999999978,496.2631538574741,0.0,-0.934211535625991,462796.10606297763,1473302.506504003,179.91990422315078,1.4312646587969549,0.903549148305228,1.0,Moderate Erosion,6.755971296703855
87,499.999999999978,499.999999999978,496.26315699399663,0.0,-0.9342107514953426,462796.38564988505,1473502.5063085807,179.91990422315078,1.1951852679605668,1.069874891904214,1.0,Moderate Erosion,-1.1133409470451003
88,499.999999999978,499.999999999978,496.2631601305196,0.0,-0.9342099673646088,462796.66523679247,1473702.5061131585,179.91990422315078,1.4352557221991604,0.8036653962880493,1.0,Moderate Erosion,6.889008311705422
89,499.9999999999956,499.9999999999956,496.26316326706007,0.0,-0.9342091832338896,462796.94482369995,1473902.5059177363,179.91990422648587,0.8075974081903146,0.9574680304661325,1.0,Moderate Erosion,-14.032934703682612
90,499.9999999999956,499.9999999999956,496.2631664035829,0.0,-0.93420839910317,462797.22441060736,1474102.5057223141,179.91990422648587,1.3238445494600597,1.0386296971017837,1.0,Moderate Erosion,3.175304122772949
91,499.999999999978,499.999999999978,496.2631695400884,0.0,-0.934207614972408,462797.5039975148,1474302.505526892,179.91990422315078,1.2136162340627852,1.103699435289382,1.0,Moderate Erosion,-0.4989722737815519
92,499.999999999978,499.999999999978,496.2631726766109,0.0,-0.9342068308417736,462797.7835844222,1474502.5053314697,179.91990422315078,1.1557080712571794,0.8921172706464919,1.0,Moderate Erosion,-2.429243583171111
93,499.9999999999956,499.9999999999956,496.26317581315135,0.0,-0.9342060467110684,462798.0631713297,1474702.5051360475,179.91990422648587,1.2143232902841015,0.9662715826317603,1.0,Moderate Erosion,-0.47540216403355695
94,499.9999999999956,499.9999999999956,496.2631789496744,0.0,-0.9342052625803206,462798.3427582371,1474902.5049406253,179.91990422648587,0.9024238366136423,0.9750285211566248,1.0,Moderate Erosion,-10.872049835584784
95,499.999999999978,499.999999999978,496.26318208617977,0.0,-0.9342044784495585,462798.6223451445,1475102.5047452033,179.91990422315078,1.1676083906514327,0.9475787524811838,1.0,Moderate Erosion,-2.032563917637118
96,499.999999999978,499.999999999978,496.2631852227026,0.0,-0.9342036943188532,462798.90193205193,1475302.504549781,179.91990422315078,1.2541260595538215,0.9265269251939889,1.0,Moderate Erosion,0.8513591632398789
97,499.999999999978,499.999999999978,496.2631883591674,0.0,-0.9342029102026572,462799.18151895935,1475502.5043543589,179.91990422315078,1.422243280538287,0.9718084563192076,1.0,Moderate Erosion,6.455267313504923
98,499.9999999999956,499.9999999999956,496.263191495766,0.0,-0.9342021260574,462799.4611058668,1475702.5041589367,179.91990422648587,1.122818641062729,0.7368479291517385,1.0,Moderate Erosion,-3.525553217425637
99,499.9999999999956,499.9999999999956,496.2631946322887,0.0,-0.9342013419267374,462799.74069277424,1475902.5039635145,179.91990422648587,1.0792851333697981,0.9964914232119598,1.0,Moderate Erosion,-4.976669356392676
100,499.999999999978,499.999999999978,496.2631977687941,0.0,-0.9342005577959897,462800.02027968166,1476102.5037680923,179.91990422315078,1.125295617289379,0.9545191517428359,1.0,Moderate Erosion,-3.442985775718672
101,499.999999999978,499.999999999978,496.2632009052588,0.0,-0.9341997736798078,462800.2998665891,1476302.50357267,179.91990422315078,1.3378694914823708,0.9291265406528659,1.0,Moderate Erosion,3.642810814830563
102,499.9999999999956,499.9999999999956,496.2632040418575,0.0,-0.9341989895345364,462800.57945349655,1476502.5033772478,179.91990422648587,1.249871840252729,1.1131734285415336,1.0,Moderate Erosion,0.7095565587638859
103,499.9999999999956,499.9999999999956,496.2632071783804,0.0,-0.9341982054038028,462800.859040404,1476702.5031818256,179.91990422648587,1.1210951432387204,0.8979297094236898,1.0,Moderate Erosion,-3.5829992242389967
104,499.999999999978,499.999999999978,496.2632103148854,0.0,-0.9341974212731544,462801.1386273114,1476902.5029864034,179.91990422315078,1.277549288794063,0.9221781374035833,1.0,Moderate Erosion,1.6321397442936263
105,499.999999999978,499.999999999978,496.2632134513501,0.0,-0.9341966371569724,462801.4182142188,1477102.5027909812,179.91990422315078,1.2151208062292655,1.116247823889915,1.0,Moderate Erosion,-0.4488088904167705
106,499.999999999978,499.999999999978,496.26321658787305,0.0,-0.9341958530262388,462801.6978011262,1477302.502595559,179.91990422315078,1.345855922406993,0.8928573061614494,1.0,Moderate Erosion,3.9090290996382073
107,499.9999999999956,499.9999999999956,496.26321972447175,0.0,-0.9341950688809676,462801.9773880337,1477502.502400137,179.91990422648587,1.0952512097221734,0.9179106965390583,1.0,Moderate Erosion,-4.444460538267729
108,499.9999999999956,499.9999999999956,496.26322286099474,0.0,-0.9341942847502196,462802.2569749411,1477702.5022047148,179.91990422648587,1.151409851814111,0.952654401944395,1.0,Moderate Erosion,-2.5725050177390605
109,499.999999999978,499.999999999978,496.26322599744185,0.0,-0.9341935006340378,462802.53656184854,1477902.5020092926,179.91990422315078,1.1417429508572359,1.034170269405361,1.1853459590965802,Moderate Erosion,-2.894734266294826
110,499.999999999978,499.999999999978,496.2632291339645,0.0,-0.9341927165033894,462802.81614875596,1478102.5018138704,179.91990422315078,0.9810319316072418,0.9860290953057105,1.0,Moderate Erosion,-8.251767457163982
111,499.9999999999956,499.9999999999956,496.2632322705632,0.0,-0.934191932358118,462803.09573566343,1478302.5016184482,179.91990422648587,1.2449772153634626,0.8684863103582037,1.0,Moderate Erosion,0.5464094529647623
112,499.9999999999956,499.9999999999956,496.263235407086,0.0,-0.9341911482273986,462803.37532257085,1478502.501423026,179.91990422648587,1.2397174646307596,0.9318121068818617,1.0,Moderate Erosion,0.3710852126720481
113,499.999999999978,499.999999999978,496.2632385435333,0.0,-0.9341903641111884,462803.65490947827,1478702.5012276038,179.91990422315078,1.2013261923234286,0.9282840525426056,1.0,Moderate Erosion,-0.908623080898884
114,499.999999999978,499.999999999978,496.2632416800562,0.0,-0.9341895799804548,462803.9344963857,1478902.5010321815,179.91990422315078,1.1653711038207875,0.9731788516362094,1.0,Moderate Erosion,-2.107125246856189
115,499.999999999978,499.999999999978,496.2632448165791,0.0,-0.9341887958497352,462804.2140832931,1479102.5008367593,179.91990422315078,0.9882535625194975,1.015905220375585,1.0,Moderate Erosion,-8.011042506101806
116,499.9999999999956,499.9999999999956,496.26324795317777,0.0,-0.934188011704464,462804.4936702006,1479302.5006413371,179.91990422648587,1.1374623753889723,1.0177721968473632,1.0,Moderate Erosion,-3.037414625531259
117,499.9999999999956,499.9999999999956,496.2632510896422,0.0,-0.9341872275883532,462804.773257108,1479502.500445915,179.91990422648587,1.1491519963247607,0.8447093732052482,1.0,Moderate Erosion,-2.6477598102222006
118,499.999999999978,499.999999999978,496.2632542261475,0.0,-0.9341864434576196,462805.0528440154,1479702.5002504927,179.91990422315078,1.0802175834438168,1.074376490693279,1.0,Moderate Erosion,-4.9455727895657144
119,499.999999999978,499.999999999978,496.26325736267046,0.0,-0.9341856593268858,462805.33243092283,1479902.5000550705,179.91990422315078,1.176366317077158,1.0119336914466515,1.0,Moderate Erosion,-1.7406142176569315
120,499.9999999999956,499.9999999999956,496.2632604992692,0.0,-0.9341848751816144,462805.6120178303,1480102.4998596483,179.91990422648587,1.261166802325957,1.1049535468774963,1.0,Moderate Erosion,1.0860694088910776
121,499.9999999999956,499.9999999999956,496.2632636357339,0.0,-0.9341840910654328,462805.8916047377,1480302.4996642263,179.91990422648587,1.4834870589853557,1.0321852295034577,1.0,Moderate Erosion,8.496745414987219
122,499.999999999978,499.999999999978,496.2632667722389,0.0,-0.93418330693477,462806.17119164515,1480502.499468804,179.91990422315078,1.2267458457518354,1.0872089153009368,1.0,Moderate Erosion,-0.06129424277557527
123,499.999999999978,499.999999999978,496.2632699087619,0.0,-0.934182522804022,462806.45077855256,1480702.499273382,179.91990422315078,1.2391917324354742,1.0388755087026076,1.0,Moderate Erosion,0.35356943080979975
124,499.999999999978,499.999999999978,496.2632730452848,0.0,-0.9341817386733028,462806.73036546,1480902.4990779597,179.91990422315078,1.1893922864621345,1.1116935942519943,1.0,Moderate Erosion,-1.3064113175041387
125,499.9999999999956,499.9999999999956,496.2632761818836,0.0,-0.9341809545280172,462807.00995236746,1481102.4988825375,179.91990422648587,0.91274349150892,1.0482138351085462,1.0,Moderate Erosion,-10.528037031023224
126,499.9999999999956,499.9999999999956,496.26327931834817,0.0,-0.9341801704118636,462807.2895392749,1481302.4986871153,179.91990422648587,1.1965820924863937,1.0010331716626744,1.0,Moderate Erosion,-1.066749547657948
127,499.999999999978,499.999999999978,496.2632824548536,0.0,-0.934179386281116,462807.5691261823,1481502.498491693,179.91990422315078,1.2095937053182135,1.1930878895862609,1.0,Moderate Erosion,-0.6330283365759838
128,499.999999999978,499.999999999978,496.2632855913761,0.0,-0.9341786021504817,462807.84871308977,1481702.4982962708,179.91990422315078,1.5700454906998524,1.084836673057166,1.0,Moderate Erosion,11.382031960275949
129,499.9999999999956,499.9999999999956,496.2632887279749,0.0,-0.9341778180051818,462808.1282999972,1481902.4981008486,179.91990422648587,1.1717050290866078,1.062027476974606,1.0,Moderate Erosion,-1.8959826419107944
130,499.9999999999956,499.9999999999956,496.2632918644396,0.0,-0.934177033889,462808.4078869046,1482102.4979054264,179.91990422648587,1.245791275153818,0.9164311772663677,1.0,Moderate Erosion,0.5735596777790622
131,499.999999999978,499.999999999978,496.26329500094494,0.0,-0.9341762497582664,462808.687473812,1482302.4977100042,179.91990422315078,1.195352408371273,0.9178716750049802,1.0,Moderate Erosion,-1.107735098284483
132,499.999999999978,499.999999999978,496.2632981374679,0.0,-0.9341754656275328,462808.96706071944,1482502.497514582,179.91990422315078,1.0252574681841298,1.0467471832305755,1.0,Moderate Erosion,-6.777565653725193
133,499.999999999978,499.999999999978,496.2633012739908,0.0,-0.934174681496799,462809.24664762686,1482702.4973191598,179.91990422315078,1.3719825960043126,1.0373579678188227,1.0,Moderate Erosion,4.779939391078304
134,499.9999999999956,499.9999999999956,496.2633044105313,0.0,-0.9341738973660796,462809.52623453434,1482902.4971237378,179.91990422648587,1.3133491287067922,0.9789652225855311,1.0,Moderate Erosion,2.8254912660677913
135,499.9999999999956,499.9999999999956,496.2633075470539,0.0,-0.9341731132354312,462809.80582144175,1483102.4969283156,179.91990422648587,1.3192139658602333,1.041744590121549,1.0,Moderate Erosion,3.0209866219798034
136,499.999999999978,499.999999999978,496.26331068355927,0.0,-0.9341723291046832,462810.0854083492,1483302.4967328934,179.91990422315078,1.0641510556078488,1.159919028247827,1.0,Moderate Erosion,-5.481109603078378
137,499.999999999978,499.999999999978,496.2633138200822,0.0,-0.9341715449739496,462810.3649952566,1483502.4965374712,179.91990422315078,1.4109783204674744,1.0908156890179281,1.0,Moderate Erosion,6.079800009706546
138,499.9999999999956,499.9999999999956,496.2633169566227,0.0,-0.93417076084323,462810.64458216407,1483702.496342049,179.91990422648587,0.9902815143849341,0.9462489090617772,1.0,Moderate Erosion,-7.943426074804634
139,499.9999999999956,499.9999999999956,496.2633200931456,0.0,-0.9341699767124964,462810.9241690715,1483902.4961466268,179.91990422648587,1.2885877378738166,1.0309462295897145,1.0,Moderate Erosion,2.000115492288855
140,499.999999999978,499.999999999978,496.26332322965067,0.0,-0.9341691925818338,462811.2037559789,1484102.4959512046,179.91990422315078,1.5291275176985564,0.9777979766109733,1.0,Moderate Erosion,10.018108936468058
141,499.999999999978,499.999999999978,496.2633263661736,0.0,-0.9341684084511002,462811.4833428863,1484302.4957557824,179.91990422315078,1.0519787250574564,1.0134984416498596,1.0,Moderate Erosion,-5.886850034104542
142,499.999999999978,499.999999999978,496.2633295026383,0.0,-0.9341676243349326,462811.76292979374,1484502.4955603601,179.91990422315078,1.1156145143866438,1.0137348702492746,1.0,Moderate Erosion,-3.7656562723487923
143,499.9999999999956,499.9999999999956,496.263332639237,0.0,-0.9341668401896612,462812.0425167012,1484702.495364938,179.91990422648587,1.2155068785669223,1.0109124831156817,1.0,Moderate Erosion,-0.43591001475145513
